Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor_Volume_Change_mm3,Tumor_Volume_Change_pct,Weight_Category,Age_Group,Study_Phase
w914,Capomulin,Male,24,21.0,10,43.23196275,0,-1.768037249999999,-3.93,Medium (17–22g),13–24 mo,Early (0–10)
w914,Capomulin,Male,24,21.0,15,43.68844893,0,-1.3115510700000002,-2.91,Medium (17–22g),13–24 mo,Mid (11–25)
w914,Capomulin,Male,24,21.0,20,41.10809233,0,-3.891907670000002,-8.65,Medium (17–22g),13–24 mo,Mid (11–25)
w914,Capomulin,Male,24,21.0,25,40.29191661,0,-4.708083389999999,-10.46,Medium (17–22g),13–24 mo,Mid (11–25)
w914,Capomulin,Male,24,21.0,30,40.99311013,0,-4.006889870000002,-8.9,Medium (17–22g),13–24 mo,Late (26–45)
w914,Capomulin,Male,24,21.0,35,41.66491577,1,-3.3350842299999996,-7.41,Medium (17–22g),13–24 mo,Late (26–45)
w914,Capomulin,Male,24,21.0,40,35.61130861,2,-9.388691389999998,-20.86,Medium (17–22g),13–24 mo,Late (26–45)
w914,Capomulin,Male,24,21.0,45,36.04104736,2,-8.95895264,-19.91,Medium (17–22g),13–24 mo,Late (26–45)
r811,Ramicane,Male,9,19.0,0,45.0,0,0.0,0.0,Medium (17–22g),7–12 mo,Early (0–10)
r811,Ramicane,Male,9,19.0,5,45.62580225,0,0.6258022499999996,1.39,Medium (17–22g),7–12 mo,Early (0–10)
r811,Ramicane,Male,9,19.0,10,39.453903,0,-5.546097000000003,-12.32,Medium (17–22g),7–12 mo,Early (0–10)
r811,Ramicane,Male,9,19.0,15,40.02229235,0,-4.977707649999999,-11.06,Medium (17–22g),7–12 mo,Mid (11–25)
r811,Ramicane,Male,9,19.0,20,40.7728027,0,-4.2271973,-9.39,Medium (17–22g),7–12 mo,Mid (11–25)
r811,Ramicane,Male,9,19.0,25,37.61401068,0,-7.38598932,-16.41,Medium (17–22g),7–12 mo,Mid (11–25)
r811,Ramicane,Male,9,19.0,30,38.24206639,0,-6.757933610000002,-15.02,Medium (17–22g),7–12 mo,Late (26–45)
r811,Ramicane,Male,9,19.0,35,36.00302016,1,-8.996979840000002,-19.99,Medium (17–22g),7–12 mo,Late (26–45)
r811,Ramicane,Male,9,19.0,40,36.5200329,1,-8.479967100000003,-18.84,Medium (17–22g),7–12 mo,Late (26–45)
r811,Ramicane,Male,9,19.0,45,37.22565033,1,-7.774349669999999,-17.28,Medium (17–22g),7–12 mo,Late (26–45)
g288,Capomulin,Male,3,19.0,0,45.0,0,0.0,0.0,Medium (17–22g),0–6 mo,Early (0–10)
g288,Capomulin,Male,3,19.0,5,45.83939976,0,0.8393997599999992,1.87,Medium (17–22g),0–6 mo,Early (0–10)
g288,Capomulin,Male,3,19.0,10,46.30400254,1,1.304002539999999,2.9,Medium (17–22g),0–6 mo,Early (0–10)
g288,Capomulin,Male,3,19.0,15,42.17230079,1,-2.8276992099999987,-6.28,Medium (17–22g),0–6 mo,Mid (11–25)
g288,Capomulin,Male,3,19.0,20,42.95712001,1,-2.042879990000003,-4.54,Medium (17–22g),0–6 mo,Mid (11–25)
g288,Capomulin,Male,3,19.0,25,42.36869239,1,-2.6313076100000004,-5.85,Medium (17–22g),0–6 mo,Mid (11–25)
g288,Capomulin,Male,3,19.0,30,42.87446056,1,-2.125539439999997,-4.72,Medium (17–22g),0–6 mo,Late (26–45)
g288,Capomulin,Male,3,19.0,35,38.95411458,1,-6.045885419999998,-13.44,Medium (17–22g),0–6 mo,Late (26–45)
g288,Capomulin,Male,3,19.0,40,36.35685121,1,-8.643148789999998,-19.21,Medium (17–22g),0–6 mo,Late (26–45)
g288,Capomulin,Male,3,19.0,45,37.07402422,1,-7.925975780000002,-17.61,Medium (17–22g),0–6 mo,Late (26–45)
i334,Ramicane,Female,8,20.0,0,45.0,0,0.0,0.0,Medium (17–22g),7–12 mo,Early (0–10)
i334,Ramicane,Female,8,20.0,5,41.02051821,0,-3.9794817900000012,-8.84,Medium (17–22g),7–12 mo,Early (0–10)
i334,Ramicane,Female,8,20.0,10,41.63124731,0,-3.368752690000001,-7.49,Medium (17–22g),7–12 mo,Early (0–10)
i334,Ramicane,Female,8,20.0,15,39.15800115,0,-5.841998850000003,-12.98,Medium (17–22g),7–12 mo,Mid (11–25)
i334,Ramicane,Female,8,20.0,20,39.6878317,0,-5.312168300000003,-11.8,Medium (17–22g),7–12 mo,Mid (11–25)
i334,Ramicane,Female,8,20.0,25,38.24881732,1,-6.751182679999999,-15.0,Medium (17–22g),7–12 mo,Mid (11–25)
i334,Ramicane,Female,8,20.0,30,39.00555435,1,-5.994445650000003,-13.32,Medium (17–22g),7–12 mo,Late (26–45)
i334,Ramicane,Female,8,20.0,35,39.7695521,2,-5.2304479000000015,-11.62,Medium (17–22g),7–12 mo,Late (26–45)
i334,Ramicane,Female,8,20.0,40,40.44237037,2,-4.557629630000001,-10.13,Medium (17–22g),7–12 mo,Late (26–45)
i334,Ramicane,Female,8,20.0,45,36.37451039,2,-8.625489610000002,-19.17,Medium (17–22g),7–12 mo,Late (26–45)
q610,Ramicane,Female,18,21.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
q610,Ramicane,Female,18,21.0,5,45.62949421,0,0.6294942099999972,1.4,Medium (17–22g),13–24 mo,Early (0–10)
q610,Ramicane,Female,18,21.0,10,44.99148471,0,-0.008515289999998288,-0.02,Medium (17–22g),13–24 mo,Early (0–10)
q610,Ramicane,Female,18,21.0,15,45.88902756,0,0.8890275600000024,1.98,Medium (17–22g),13–24 mo,Mid (11–25)
q610,Ramicane,Female,18,21.0,20,46.58543347,0,1.5854334699999981,3.52,Medium (17–22g),13–24 mo,Mid (11–25)
q610,Ramicane,Female,18,21.0,25,40.14645019,0,-4.853549809999997,-10.79,Medium (17–22g),13–24 mo,Mid (11–25)
q610,Ramicane,Female,18,21.0,30,40.66834256,1,-4.331657440000001,-9.63,Medium (17–22g),13–24 mo,Late (26–45)
q610,Ramicane,Female,18,21.0,35,36.56165229,2,-8.438347710000002,-18.75,Medium (17–22g),13–24 mo,Late (26–45)
d251,Ramicane,Female,8,19.0,0,45.0,0,0.0,0.0,Medium (17–22g),7–12 mo,Early (0–10)
d251,Ramicane,Female,8,19.0,5,41.74635495,1,-3.253645050000003,-7.23,Medium (17–22g),7–12 mo,Early (0–10)
d251,Ramicane,Female,8,19.0,10,42.43225791,1,-2.567742090000003,-5.71,Medium (17–22g),7–12 mo,Early (0–10)
d251,Ramicane,Female,8,19.0,15,39.47278744,1,-5.527212560000002,-12.28,Medium (17–22g),7–12 mo,Mid (11–25)
d251,Ramicane,Female,8,19.0,20,37.65209085,1,-7.34790915,-16.33,Medium (17–22g),7–12 mo,Mid (11–25)
d251,Ramicane,Female,8,19.0,25,38.09751328,1,-6.902486719999999,-15.34,Medium (17–22g),7–12 mo,Mid (11–25)
d251,Ramicane,Female,8,19.0,30,38.71825638,2,-6.28174362,-13.96,Medium (17–22g),7–12 mo,Late (26–45)
d251,Ramicane,Female,8,19.0,35,37.70852942,2,-7.291470580000002,-16.2,Medium (17–22g),7–12 mo,Late (26–45)
d251,Ramicane,Female,8,19.0,40,38.26540379,2,-6.734596209999999,-14.97,Medium (17–22g),7–12 mo,Late (26–45)
d251,Ramicane,Female,8,19.0,45,37.31123552,2,-7.688764480000003,-17.09,Medium (17–22g),7–12 mo,Late (26–45)
l897,Capomulin,Male,17,19.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
l897,Capomulin,Male,17,19.0,5,45.46224327,0,0.46224327000000187,1.03,Medium (17–22g),13–24 mo,Early (0–10)
l897,Capomulin,Male,17,19.0,10,46.15473721,0,1.1547372100000004,2.57,Medium (17–22g),13–24 mo,Early (0–10)
l897,Capomulin,Male,17,19.0,15,44.0615214,0,-0.9384786000000034,-2.09,Medium (17–22g),13–24 mo,Mid (11–25)
l897,Capomulin,Male,17,19.0,20,44.81309343,0,-0.18690656999999788,-0.42,Medium (17–22g),13–24 mo,Mid (11–25)
l897,Capomulin,Male,17,19.0,25,45.35467916,0,0.35467916000000344,0.79,Medium (17–22g),13–24 mo,Mid (11–25)
l897,Capomulin,Male,17,19.0,30,39.35279201,1,-5.647207989999998,-12.55,Medium (17–22g),13–24 mo,Late (26–45)
l897,Capomulin,Male,17,19.0,35,37.68276664,1,-7.317233360000003,-16.26,Medium (17–22g),13–24 mo,Late (26–45)
l897,Capomulin,Male,17,19.0,40,38.34390154,1,-6.656098460000003,-14.79,Medium (17–22g),13–24 mo,Late (26–45)
l897,Capomulin,Male,17,19.0,45,38.84687569,1,-6.153124310000003,-13.67,Medium (17–22g),13–24 mo,Late (26–45)
c458,Ramicane,Female,23,20.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
c458,Ramicane,Female,23,20.0,5,45.72227949,0,0.7222794899999982,1.61,Medium (17–22g),13–24 mo,Early (0–10)
c458,Ramicane,Female,23,20.0,10,44.45437828,1,-0.5456217199999998,-1.21,Medium (17–22g),13–24 mo,Early (0–10)
c458,Ramicane,Female,23,20.0,15,45.10742313,2,0.10742313000000081,0.24,Medium (17–22g),13–24 mo,Mid (11–25)
c458,Ramicane,Female,23,20.0,20,39.50513508,2,-5.494864919999998,-12.21,Medium (17–22g),13–24 mo,Mid (11–25)
c458,Ramicane,Female,23,20.0,25,37.75314964,2,-7.246850360000003,-16.1,Medium (17–22g),13–24 mo,Mid (11–25)
c458,Ramicane,Female,23,20.0,30,38.34200823,2,-6.657991770000002,-14.8,Medium (17–22g),13–24 mo,Late (26–45)
b742,Capomulin,Male,7,21.0,0,45.0,0,0.0,0.0,Medium (17–22g),7–12 mo,Early (0–10)
b742,Capomulin,Male,7,21.0,5,41.53409702,0,-3.4659029800000027,-7.7,Medium (17–22g),7–12 mo,Early (0–10)
b742,Capomulin,Male,7,21.0,10,41.99922813,0,-3.0007718700000012,-6.67,Medium (17–22g),7–12 mo,Early (0–10)
b742,Capomulin,Male,7,21.0,15,39.52484301,0,-5.475156990000002,-12.17,Medium (17–22g),7–12 mo,Mid (11–25)
b742,Capomulin,Male,7,21.0,20,37.95035546,0,-7.049644540000003,-15.67,Medium (17–22g),7–12 mo,Mid (11–25)
b742,Capomulin,Male,7,21.0,25,38.61768433,0,-6.382315669999997,-14.18,Medium (17–22g),7–12 mo,Mid (11–25)
b742,Capomulin,Male,7,21.0,30,39.1679495,0,-5.832050500000001,-12.96,Medium (17–22g),7–12 mo,Late (26–45)
b742,Capomulin,Male,7,21.0,35,39.84757556,0,-5.152424439999997,-11.45,Medium (17–22g),7–12 mo,Late (26–45)
b742,Capomulin,Male,7,21.0,40,38.2556274,0,-6.744372599999998,-14.99,Medium (17–22g),7–12 mo,Late (26–45)
b742,Capomulin,Male,7,21.0,45,38.93963263,0,-6.060367370000002,-13.47,Medium (17–22g),7–12 mo,Late (26–45)
b128,Capomulin,Female,9,22.0,0,45.0,0,0.0,0.0,Medium (17–22g),7–12 mo,Early (0–10)
b128,Capomulin,Female,9,22.0,5,45.65133131,0,0.6513313100000033,1.45,Medium (17–22g),7–12 mo,Early (0–10)
b128,Capomulin,Female,9,22.0,10,43.2708519,0,-1.7291481000000033,-3.84,Medium (17–22g),7–12 mo,Early (0–10)
b128,Capomulin,Female,9,22.0,15,43.78489343,0,-1.2151065700000032,-2.7,Medium (17–22g),7–12 mo,Mid (11–25)
b128,Capomulin,Female,9,22.0,20,42.731552,0,-2.2684479999999994,-5.04,Medium (17–22g),7–12 mo,Mid (11–25)
b128,Capomulin,Female,9,22.0,25,43.26214483,1,-1.7378551700000031,-3.86,Medium (17–22g),7–12 mo,Mid (11–25)
b128,Capomulin,Female,9,22.0,30,40.60533486,1,-4.394665140000001,-9.77,Medium (17–22g),7–12 mo,Late (26–45)
b128,Capomulin,Female,9,22.0,35,37.96764437,1,-7.032355629999998,-15.63,Medium (17–22g),7–12 mo,Late (26–45)
b128,Capomulin,Female,9,22.0,40,38.3797259,2,-6.620274100000003,-14.71,Medium (17–22g),7–12 mo,Late (26–45)
b128,Capomulin,Female,9,22.0,45,38.98287774,2,-6.017122260000001,-13.37,Medium (17–22g),7–12 mo,Late (26–45)
j246,Capomulin,Female,21,21.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
j246,Capomulin,Female,21,21.0,5,45.64143788,0,0.641437879999998,1.43,Medium (17–22g),13–24 mo,Early (0–10)
j246,Capomulin,Female,21,21.0,10,46.4083613,0,1.4083613000000028,3.13,Medium (17–22g),13–24 mo,Early (0–10)
j246,Capomulin,Female,21,21.0,15,43.31265415,0,-1.6873458499999998,-3.75,Medium (17–22g),13–24 mo,Mid (11–25)
j246,Capomulin,Female,21,21.0,20,44.02037009,0,-0.9796299099999999,-2.18,Medium (17–22g),13–24 mo,Mid (11–25)
j246,Capomulin,Female,21,21.0,25,44.55522595,0,-0.4447740499999995,-0.99,Medium (17–22g),13–24 mo,Mid (11–25)
j246,Capomulin,Female,21,21.0,30,38.04408202,1,-6.955917980000002,-15.46,Medium (17–22g),13–24 mo,Late (26–45)
j246,Capomulin,Female,21,21.0,35,38.75326548,1,-6.246734519999997,-13.88,Medium (17–22g),13–24 mo,Late (26–45)
a411,Ramicane,Male,3,22.0,0,45.0,0,0.0,0.0,Medium (17–22g),0–6 mo,Early (0–10)
a411,Ramicane,Male,3,22.0,5,45.46667714,0,0.4666771400000016,1.04,Medium (17–22g),0–6 mo,Early (0–10)
a411,Ramicane,Male,3,22.0,10,40.75978762,1,-4.240212380000003,-9.42,Medium (17–22g),0–6 mo,Early (0–10)
a411,Ramicane,Male,3,22.0,15,41.48416885,1,-3.515831149999997,-7.81,Medium (17–22g),0–6 mo,Mid (11–25)
a411,Ramicane,Male,3,22.0,20,38.08737318,1,-6.91262682,-15.36,Medium (17–22g),0–6 mo,Mid (11–25)
a411,Ramicane,Male,3,22.0,25,38.7014384,1,-6.298561599999999,-14.0,Medium (17–22g),0–6 mo,Mid (11–25)
a411,Ramicane,Male,3,22.0,30,39.13073724,1,-5.869262759999998,-13.04,Medium (17–22g),0–6 mo,Late (26–45)
a411,Ramicane,Male,3,22.0,35,39.71723589,1,-5.282764110000002,-11.74,Medium (17–22g),0–6 mo,Late (26–45)
a411,Ramicane,Male,3,22.0,40,40.25881765,1,-4.7411823500000025,-10.54,Medium (17–22g),0–6 mo,Late (26–45)
a411,Ramicane,Male,3,22.0,45,38.4076183,1,-6.592381699999997,-14.65,Medium (17–22g),0–6 mo,Late (26–45)
j119,Capomulin,Female,7,23.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
j119,Capomulin,Female,7,23.0,5,45.83899787,0,0.83899787,1.86,Heavy (>22g),7–12 mo,Early (0–10)
j119,Capomulin,Female,7,23.0,10,46.42536551,0,1.425365509999999,3.17,Heavy (>22g),7–12 mo,Early (0–10)
j119,Capomulin,Female,7,23.0,15,47.32298428,0,2.32298428,5.16,Heavy (>22g),7–12 mo,Mid (11–25)
j119,Capomulin,Female,7,23.0,20,48.15820939,1,3.1582093900000032,7.02,Heavy (>22g),7–12 mo,Mid (11–25)
j119,Capomulin,Female,7,23.0,25,42.41716589,1,-2.5828341100000003,-5.74,Heavy (>22g),7–12 mo,Mid (11–25)
j119,Capomulin,Female,7,23.0,30,43.01368114,1,-1.9863188599999972,-4.41,Heavy (>22g),7–12 mo,Late (26–45)
j119,Capomulin,Female,7,23.0,35,43.76570537,1,-1.2342946300000008,-2.74,Heavy (>22g),7–12 mo,Late (26–45)
j119,Capomulin,Female,7,23.0,40,44.5850896,1,-0.41491039999999657,-0.92,Heavy (>22g),7–12 mo,Late (26–45)
j119,Capomulin,Female,7,23.0,45,38.1251644,1,-6.874835599999997,-15.28,Heavy (>22g),7–12 mo,Late (26–45)
w150,Capomulin,Male,23,23.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
w150,Capomulin,Male,23,23.0,5,39.20212894,0,-5.7978710599999985,-12.88,Heavy (>22g),13–24 mo,Early (0–10)
w150,Capomulin,Male,23,23.0,10,39.95234669,0,-5.047653310000001,-11.22,Heavy (>22g),13–24 mo,Early (0–10)
v923,Capomulin,Female,19,21.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
v923,Capomulin,Female,19,21.0,5,45.70443431,0,0.7044343100000034,1.57,Medium (17–22g),13–24 mo,Early (0–10)
v923,Capomulin,Female,19,21.0,10,39.84822328,0,-5.151776720000001,-11.45,Medium (17–22g),13–24 mo,Early (0–10)
v923,Capomulin,Female,19,21.0,15,40.45798877,0,-4.54201123,-10.09,Medium (17–22g),13–24 mo,Mid (11–25)
v923,Capomulin,Female,19,21.0,20,39.64829568,0,-5.351704320000003,-11.89,Medium (17–22g),13–24 mo,Mid (11–25)
v923,Capomulin,Female,19,21.0,25,40.15641269,1,-4.843587309999997,-10.76,Medium (17–22g),13–24 mo,Mid (11–25)
v923,Capomulin,Female,19,21.0,30,40.75221626,2,-4.247783740000003,-9.44,Medium (17–22g),13–24 mo,Late (26–45)
v923,Capomulin,Female,19,21.0,35,41.43924156,2,-3.5607584400000007,-7.91,Medium (17–22g),13–24 mo,Late (26–45)
v923,Capomulin,Female,19,21.0,40,42.1510148,2,-2.8489852000000013,-6.33,Medium (17–22g),13–24 mo,Late (26–45)
v923,Capomulin,Female,19,21.0,45,40.65812366,2,-4.341876339999999,-9.65,Medium (17–22g),13–24 mo,Late (26–45)
g316,Capomulin,Female,22,22.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
g316,Capomulin,Female,22,22.0,5,44.02275246,0,-0.9772475400000005,-2.17,Medium (17–22g),13–24 mo,Early (0–10)
g316,Capomulin,Female,22,22.0,10,44.50204246,0,-0.4979575400000016,-1.11,Medium (17–22g),13–24 mo,Early (0–10)
g316,Capomulin,Female,22,22.0,15,45.21674299,0,0.2167429900000002,0.48,Medium (17–22g),13–24 mo,Mid (11–25)
g316,Capomulin,Female,22,22.0,20,45.93332219,1,0.9333221899999984,2.07,Medium (17–22g),13–24 mo,Mid (11–25)
g316,Capomulin,Female,22,22.0,25,46.80922469,1,1.8092246900000006,4.02,Medium (17–22g),13–24 mo,Mid (11–25)
g316,Capomulin,Female,22,22.0,30,44.22147988,2,-0.7785201200000031,-1.73,Medium (17–22g),13–24 mo,Late (26–45)
g316,Capomulin,Female,22,22.0,35,44.70283296,2,-0.29716703999999794,-0.66,Medium (17–22g),13–24 mo,Late (26–45)
g316,Capomulin,Female,22,22.0,40,45.56582103,2,0.5658210300000022,1.26,Medium (17–22g),13–24 mo,Late (26–45)
g316,Capomulin,Female,22,22.0,45,40.1592203,2,-4.840779699999999,-10.76,Medium (17–22g),13–24 mo,Late (26–45)
s710,Capomulin,Female,1,23.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
s710,Capomulin,Female,1,23.0,5,43.1809774,0,-1.8190225999999967,-4.04,Heavy (>22g),0–6 mo,Early (0–10)
s710,Capomulin,Female,1,23.0,10,43.68802627,0,-1.3119737299999983,-2.92,Heavy (>22g),0–6 mo,Early (0–10)
s710,Capomulin,Female,1,23.0,15,41.84523536,0,-3.1547646400000033,-7.01,Heavy (>22g),0–6 mo,Mid (11–25)
s710,Capomulin,Female,1,23.0,20,42.62996266,1,-2.370037340000003,-5.27,Heavy (>22g),0–6 mo,Mid (11–25)
s710,Capomulin,Female,1,23.0,25,43.06040875,1,-1.9395912499999994,-4.31,Heavy (>22g),0–6 mo,Mid (11–25)
s710,Capomulin,Female,1,23.0,30,43.57170323,1,-1.4282967700000029,-3.17,Heavy (>22g),0–6 mo,Late (26–45)
s710,Capomulin,Female,1,23.0,35,44.16051879,1,-0.8394812100000024,-1.87,Heavy (>22g),0–6 mo,Late (26–45)
s710,Capomulin,Female,1,23.0,40,40.17192011,1,-4.828079889999998,-10.73,Heavy (>22g),0–6 mo,Late (26–45)
s710,Capomulin,Female,1,23.0,45,40.72857787,1,-4.271422129999998,-9.49,Heavy (>22g),0–6 mo,Late (26–45)
l509,Capomulin,Male,17,21.0,0,45.0,0,0.0,0.0,Medium (17–22g),13–24 mo,Early (0–10)
l509,Capomulin,Male,17,21.0,5,45.85119285,0,0.8511928499999968,1.89,Medium (17–22g),13–24 mo,Early (0–10)
l509,Capomulin,Male,17,21.0,10,46.75907363,0,1.7590736300000032,3.91,Medium (17–22g),13–24 mo,Early (0–10)
l509,Capomulin,Male,17,21.0,15,47.48859931,1,2.488599309999998,5.53,Medium (17–22g),13–24 mo,Mid (11–25)
l509,Capomulin,Male,17,21.0,20,48.07045162,2,3.07045162,6.82,Medium (17–22g),13–24 mo,Mid (11–25)
l509,Capomulin,Male,17,21.0,25,44.00625702,2,-0.9937429800000004,-2.21,Medium (17–22g),13–24 mo,Mid (11–25)
l509,Capomulin,Male,17,21.0,30,44.70805473,2,-0.29194526999999937,-0.65,Medium (17–22g),13–24 mo,Late (26–45)
l509,Capomulin,Male,17,21.0,35,40.2072885,2,-4.792711500000003,-10.65,Medium (17–22g),13–24 mo,Late (26–45)
l509,Capomulin,Male,17,21.0,40,40.77081259,2,-4.2291874100000015,-9.4,Medium (17–22g),13–24 mo,Late (26–45)
l509,Capomulin,Male,17,21.0,45,41.48300765,3,-3.5169923500000024,-7.82,Medium (17–22g),13–24 mo,Late (26–45)
r944,Capomulin,Male,12,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
r944,Capomulin,Male,12,25.0,5,45.73714484,0,0.7371448399999991,1.64,Heavy (>22g),7–12 mo,Early (0–10)
r944,Capomulin,Male,12,25.0,10,46.54429202,0,1.5442920200000003,3.43,Heavy (>22g),7–12 mo,Early (0–10)
r944,Capomulin,Male,12,25.0,15,47.37342325,0,2.373423250000002,5.27,Heavy (>22g),7–12 mo,Mid (11–25)
r944,Capomulin,Male,12,25.0,20,43.22567119,1,-1.77432881,-3.94,Heavy (>22g),7–12 mo,Mid (11–25)
r944,Capomulin,Male,12,25.0,25,41.08699106,1,-3.9130089399999974,-8.7,Heavy (>22g),7–12 mo,Mid (11–25)
r944,Capomulin,Male,12,25.0,30,41.68079111,1,-3.3192088899999987,-7.38,Heavy (>22g),7–12 mo,Late (26–45)
r944,Capomulin,Male,12,25.0,35,40.40176542,2,-4.598234580000003,-10.22,Heavy (>22g),7–12 mo,Late (26–45)
r944,Capomulin,Male,12,25.0,40,41.0420449,2,-3.9579550999999995,-8.8,Heavy (>22g),7–12 mo,Late (26–45)
r944,Capomulin,Male,12,25.0,45,41.58152074,2,-3.418479259999998,-7.6,Heavy (>22g),7–12 mo,Late (26–45)
e662,Ramicane,Male,8,24.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
e662,Ramicane,Male,8,24.0,5,45.81628252,0,0.8162825200000015,1.81,Heavy (>22g),7–12 mo,Early (0–10)
e662,Ramicane,Male,8,24.0,10,46.40908385,0,1.4090838500000018,3.13,Heavy (>22g),7–12 mo,Early (0–10)
e662,Ramicane,Male,8,24.0,15,43.55377339,0,-1.4462266099999965,-3.21,Heavy (>22g),7–12 mo,Mid (11–25)
e662,Ramicane,Male,8,24.0,20,44.0012958,0,-0.9987041999999988,-2.22,Heavy (>22g),7–12 mo,Mid (11–25)
e662,Ramicane,Male,8,24.0,25,44.66459432,1,-0.3354056800000009,-0.75,Heavy (>22g),7–12 mo,Mid (11–25)
e662,Ramicane,Male,8,24.0,30,45.35023242,1,0.35023241999999755,0.78,Heavy (>22g),7–12 mo,Late (26–45)
e662,Ramicane,Male,8,24.0,35,43.22027636,1,-1.7797236400000003,-3.95,Heavy (>22g),7–12 mo,Late (26–45)
e662,Ramicane,Male,8,24.0,40,44.00672385,2,-0.9932761499999998,-2.21,Heavy (>22g),7–12 mo,Late (26–45)
e662,Ramicane,Male,8,24.0,45,40.65900627,2,-4.340993730000001,-9.65,Heavy (>22g),7–12 mo,Late (26–45)
u196,Ramicane,Male,18,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
u196,Ramicane,Male,18,25.0,5,45.55746444,1,0.5574644399999968,1.24,Heavy (>22g),13–24 mo,Early (0–10)
u196,Ramicane,Male,18,25.0,10,46.42294306,1,1.4229430600000015,3.16,Heavy (>22g),13–24 mo,Early (0–10)
u196,Ramicane,Male,18,25.0,15,47.22717065,1,2.227170649999998,4.95,Heavy (>22g),13–24 mo,Mid (11–25)
u196,Ramicane,Male,18,25.0,20,46.10536303,1,1.1053630299999995,2.46,Heavy (>22g),13–24 mo,Mid (11–25)
u196,Ramicane,Male,18,25.0,25,46.7053254,1,1.7053253999999995,3.79,Heavy (>22g),13–24 mo,Mid (11–25)
u196,Ramicane,Male,18,25.0,30,47.62281636,2,2.6228163600000016,5.83,Heavy (>22g),13–24 mo,Late (26–45)
u196,Ramicane,Male,18,25.0,35,47.00146542,2,2.0014654200000024,4.45,Heavy (>22g),13–24 mo,Late (26–45)
u196,Ramicane,Male,18,25.0,40,43.45368679,2,-1.546313210000001,-3.44,Heavy (>22g),13–24 mo,Late (26–45)
u196,Ramicane,Male,18,25.0,45,40.66771292,3,-4.33228708,-9.63,Heavy (>22g),13–24 mo,Late (26–45)
q597,Ramicane,Male,20,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
q597,Ramicane,Male,20,25.0,5,45.76611104,0,0.7661110399999984,1.7,Heavy (>22g),13–24 mo,Early (0–10)
q597,Ramicane,Male,20,25.0,10,42.53798598,0,-2.462014019999998,-5.47,Heavy (>22g),13–24 mo,Early (0–10)
q597,Ramicane,Male,20,25.0,15,41.39566036,0,-3.604339639999999,-8.01,Heavy (>22g),13–24 mo,Mid (11–25)
q597,Ramicane,Male,20,25.0,20,41.9255866,0,-3.0744133999999974,-6.83,Heavy (>22g),13–24 mo,Mid (11–25)
q597,Ramicane,Male,20,25.0,25,42.57570709,1,-2.4242929099999984,-5.39,Heavy (>22g),13–24 mo,Mid (11–25)
q597,Ramicane,Male,20,25.0,30,43.33916123,1,-1.660838769999998,-3.69,Heavy (>22g),13–24 mo,Late (26–45)
q597,Ramicane,Male,20,25.0,35,43.80720142,1,-1.1927985800000016,-2.65,Heavy (>22g),13–24 mo,Late (26–45)
q597,Ramicane,Male,20,25.0,40,44.47182121,2,-0.5281787899999983,-1.17,Heavy (>22g),13–24 mo,Late (26–45)
